id,name,stage,account_id,primary_contact_id,owner_id,rpu,status_note,source,expected_close_date,won_date,close_date,stage_changed_at,monday_item_id,created_at,updated_at,intake_meta,client_summary,client_research,researched_at,counterparty_id,min_dscr,project_irr,lcoe_mxn_kwh,pd,lgd,ead_mxn,el_mxn,ecl_stage,ecl_provision,sector,estado,currency,lost_reason,archived_at,company_id
1cb2482a-371b-407a-af1a-2819fcc91a81,Zibata,lead,,,5e994892-5075-4470-9361-fbf20b6247a4,,,,,,,,18388143444,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
945f070d-f7b1-4846-807e-ce99bc11b7d0,BINMEX,lead,,,5e994892-5075-4470-9361-fbf20b6247a4,,,,,,,,10055427593,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
969fc3aa-bc57-445a-b1dd-34cbbf2312c6,Pluscargo,lead,,,5e994892-5075-4470-9361-fbf20b6247a4,,,,,,,,18068378840,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
9da52813-381d-41b8-a49a-5f52ee8ee042,Covestro,lead,,,5e994892-5075-4470-9361-fbf20b6247a4,,,,,,,,11495273975,2026-07-08 10:23:11.648137+00,2026-07-08 15:58:47.806941+00,,"**Briefing sobre Covestro (México)**

Covestro, S.A. de C.V. es un líder global en la fabricación de polímeros de alta calidad, con un enfoque en la sostenibilidad y la innovación. La empresa opera en la industria química, produciendo materiales utilizados en sectores clave como movilidad, construcción y electricidad. Covestro tiene su sede en la Ciudad de México y cuenta con 46 sitios de producción a nivel mundial, empleando aproximadamente 17,500 personas.

Dada su alta demanda eléctrica para procesos de producción y su compromiso con la sostenibilidad, Covestro sería un candidato ideal para la implementación de paneles solares y sistemas de almacenamiento de energía (BESS). La empresa podría beneficiarse de la generación de energía renovable para reducir costos operativos y minimizar su huella de carbono.

**Señales de venta:** Alto consumo eléctrico y compromiso con la sostenibilidad.","{""at"": ""2026-07-08T15:58:45.412Z"", ""model"": ""openai/gpt-4o-mini""}",2026-07-08 15:58:45.455852+00,c558c3f2-cb8c-4af7-97f3-c51216eab07a,,,,,,,,,,,,MXN,,,63bcac24-299c-42e7-adc1-d11b88e2d6e6
6bc3b795-dad9-418d-bd8a-ee4c007aa34f,African Safari,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,11584390971,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,7e4dc877-9490-440a-aad0-9be0892df8f0,,,,,,,,,,,,MXN,,,
d927b4f5-ef07-4963-80c5-2e78cae01959,Intermedica Pachuca,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,11956761533,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,c46fd732-4261-4a3b-9dc7-0a6f8e817ab3,,,,,,,,,,,,MXN,,,
f5be4dfa-828a-4134-85e5-835336ae5f22,Soriana,lead,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,,,12111226705,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
47011bf4-8b77-406f-bca7-efb2ddce5283,OCESA,lead,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,,,12111205170,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
528aca9c-2301-469f-9477-d3097d555318,Grupo Imagen,lead,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,,,12111244081,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
ad804501-7384-43fc-af56-7342b408808a,Universidad Anahuac,lead,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,,,12111244141,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
bcdb6b03-10a1-4ffc-9607-cd9ec38f1ebe,Tiendas 3B,lead,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,,,12111224984,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
1a10e680-c970-4b63-8ab8-e0cb472f006e,"La Costeña, del Valle",lead,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,,,12111224052,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
9da9361c-7e41-477c-8171-d0d9d2bafff6,OVQ Qto,in_signing,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,,,18078901611,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
812ccf09-2bf6-499c-a442-2c35b66ddfde,Hospital ABC,earlies,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,,,9944672298,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
f68c01d1-95ef-45d8-83d4-97b94e50486e,Casa Ley,lead,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,2025-06-03,,12111216209,2026-07-08 10:23:11.648137+00,2026-07-08 20:27:40.416671+00,,,,,fb4b436c-a428-44d0-b917-fe872502991f,,,,,,,,,,,,MXN,,,cfa2e6b5-8e8e-4897-8105-3bee86ecfce1
87d6de95-1f23-4435-a62a-015a413ab415,Yazaki,lead,,,94665966-e6b1-4f2d-950e-88c0385a9b33,,,,,,,,12111510267,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,733a3d49-ffb7-470c-9db0-4b6f15c26598,,,,,,,,,,,,MXN,,,12b350be-332c-485c-af0f-c0266a8eb4e1
1524170c-fc06-4d08-a2fa-de4e8f34323c,Aguas de Saltillo,earlies,,,a903de09-898e-4493-9ba4-4af20738e9d0,,,,,,,,18349517186,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
3689292d-ee59-41aa-a4e4-e475aa9fe340,Productos LDM SA de CV La Sauceda,lead,,,a903de09-898e-4493-9ba4-4af20738e9d0,,,,,,,,10784015220,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
838348e5-1447-45f8-a210-6ba543b450c3,Raul Basto Vargas Departamentos,lead,,,a903de09-898e-4493-9ba4-4af20738e9d0,,,,,,,,10802095791,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
ddf07bdc-c261-42cc-a707-cf7729907c7a,Casa Ley,lead,,,4afd6745-be39-40b2-8298-7a23cc1ea5e9,,,,,,,,11102077345,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
8b41d2f1-ef15-49d2-b275-270850b3f00a,OCESA,earlies,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,11407016501,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
893f9645-9c9d-4ec5-83d6-5db50bb51d01,Productores Pec Del Petatlan,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,11629631013,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
371b33ee-b642-4d37-b171-a5fb861a22cb,EQUIALUM SA DE CV,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,11945063077,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
d311d491-ae5c-41dc-9e6c-1156d1ae33ca,E2E SUPPLY CHAIN SERVICES,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,11955200245,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
fc7cb035-9534-4454-a1e9-bae1a1f32136,Garcia Gutierrez Carlos Abraha,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,11705669371,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
be46b560-c66e-4d73-a314-738c3ce1c33e,Inmobiliaria Transparque SA CV,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,12107867506,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
489a46c6-6f74-427d-ad76-e66e61214247,Centro Medico Zibata,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,11405446353,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
65ec30c6-3595-414b-92cc-cac118c00c7a,Hotel Chablé de Yucatán,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,11595091269,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
f44e804c-793e-4bed-b3be-4c6d4b30ee23,Grupo Aceites Del Mayo Sa Cv,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506865,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,33741010-1f89-4dbf-9bfd-e067972a7e96,,,,,,,,,,,,MXN,,,0ace8981-c65a-444a-9baf-4eca10ec6f0c
84e51871-66bb-47ab-8035-9842d4609997,Productos Chachitos,lead,,,5e994892-5075-4470-9361-fbf20b6247a4,,,,,,,,11447152613,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,b5b8f84a-90bc-43cc-8ea2-4c3fd5fab003,,,,,,,,,,,,MXN,,,9d122668-5636-4a9b-83a4-1d93b96b73ee
3d6a7510-516c-4318-8541-b8d8554e66b5,Universidad Autónoma del Edo. de Hidalgo,lead,,,2c8bbf6f-edec-44aa-92b9-fc81a252ae5c,,,,,,,,12292466558,2026-07-08 10:24:58.040186+00,2026-07-08 17:00:07.916454+00,,"La Universidad Autónoma del Estado de Hidalgo (UAEH) es una institución educativa que ofrece una amplia gama de programas académicos y de investigación. Con múltiples campus en el estado de Hidalgo, la universidad cuenta con un gran número de edificios y espacios que requieren un consumo significativo de energía eléctrica. 

La UAEH tiene un enfoque en la sostenibilidad y la eficiencia energética, lo que la convierte en un candidato ideal para la instalación de paneles solares y sistemas de almacenamiento de energía (BESS). Su consumo eléctrico elevado, especialmente durante el día, y la disponibilidad de techos amplios en sus instalaciones permiten la implementación de soluciones de energía renovable. 

Además, la universidad busca optimizar sus gastos operativos, lo que puede lograrse mediante la reducción de costos de electricidad a largo plazo. 

**Señales de venta:** Oportunidad de ahorro en costos operativos y compromiso con la sostenibilidad.","{""at"": ""2026-07-08T14:43:01.260Z"", ""model"": ""openai/gpt-4o-mini""}",2026-07-08 14:43:01.325954+00,2dd3cc75-e880-4f82-bec9-156d2c01f900,1.3,0.2871766464529287,1.1440503953086598,,,,,,,,,MXN,,,23ed11a5-5c8a-4cf7-aee0-90ee26b2a215
8d17aed1-5094-4afc-a616-329eab910bb5,Uyeda Ind De Mexico Sa De Cv,docs,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914505986,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
f51f845c-bfaa-4981-8622-06d0c9ce1611,Alimentos Sello Rojo Sa De Cv,docs,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506036,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
8e586e3d-e9b0-4b92-a06c-c99984d5817d,Blindajes Epel,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506048,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
4ded709a-3b9b-41e0-bc25-13d02b1cda30,Grupo Amkie,closed,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506100,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
dcf193ae-f5b2-48c7-821a-7506548e5405,Sa Automotive,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506136,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
261739fe-2d28-4c28-879d-164a6315e051,Grupo Cimarron,docs,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506165,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
23b10021-9fb5-4587-8abc-b56034ef7b88,Bee Bags,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506195,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
c4da6790-655d-4a97-888f-bf56fde3b242,(DAISA)Deshidratados Alim E IND SA DE CV,closed,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506238,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
9aa0be29-7d37-4b1d-9af9-1cf00d3e2789,Operadora De Hotel Punto Coral,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506268,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
7d214339-25f5-4ba6-9430-f8e4c5c6d985,Gicsa,closed,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506301,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
a918a587-ed00-432f-8c9c-a56e8deb4ba2,Casa Ley,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506319,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
1200de9a-346d-4c38-a9a1-c9bad08d9673,Car One,forwards,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506353,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
f0688f3a-22ec-4d09-9165-09349d346e61,Mercury Aircraft Mex Srl Cv,closed,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506474,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
1dec2cd0-0feb-42cc-94b0-a49b3f2aa151,Casa Club Los Encinos,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506517,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
4b5d78f8-2e51-47f9-9d65-49555c68729f,Grupo IRM SA De CV,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506548,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
6a1b2928-0db0-4cc0-b8a1-45c4993dcb0b,Hilaturas Castilla,in_signing,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506569,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
8d86bb03-47da-447c-be9b-a5870b460d76,Bemis Packaging,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506606,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
9b07653c-b3c1-4a6e-83f5-ed6bf54aaf0a,Rompope Coronado,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506638,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
bbeb237a-340f-42ee-a8b3-84f402618863,Agricola Zarattini Sa De Cv,forwards,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506661,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
ba9c1d2a-999f-4044-95f8-d2bfbbd48883,"Industrias D.K., S.A. De C.V.",earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506712,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
fee85cd7-8e56-425d-8037-87a71884304f,Calimax,forwards,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506731,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,3b05c8a2-527a-4682-93da-56c40113f8a1,,,,,,,,,,,,MXN,,,c986755c-65d9-4236-9244-e7c23c70c326
b30cd0e7-c4ad-4124-98bc-c05660f7f001,Frutos De La Huerta Y Magitierra,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506772,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
03b2fb16-25d8-452c-a97c-251a928a38a7,Infinity Merida,closed,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506778,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
2597dce2-a091-4ccb-a232-9a5fa67aa666,Eugenio Sue,closed,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506815,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
2f19117b-b52b-4d9f-bc40-111aa0a20e04,Real Clean,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506820,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
ab51fd99-a650-4d2c-ae01-3cd310ab06bd,Galeria Del Chocolate,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506915,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,596544b1-1e7a-42a7-ac9b-807be1f3beec,,,,,,,,,,,,MXN,,,e0624dbe-a78e-4971-9538-4be2a7fb6a65
faba9925-f75b-427a-aacb-41215790ed3f,Industrias Diza SA de CV,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914506977,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
f063c1ca-9518-49af-a5a7-617a279f63eb,Comercial Pet Sa De Cv,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914507037,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
f861dc11-55cc-4529-8c13-a72f40061765,Ifood,forwards,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914507087,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
b3898438-f6e2-439e-bfa5-16ee7a0a8dbf,Armas Mendoza,forwards,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9914507136,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
902b5f71-0fbe-4c73-bcad-7bb3d904501b,Plaza Caracol,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916105102,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
057bafa7-f0d4-47a0-8425-4dbc6b9fffee,GICSA 2.0,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217333,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
cafb3a10-e559-4d59-a146-9d31f0662088,Wolstrat,in_signing,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217334,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
e5551dc0-6a2e-48d2-9cbb-d1d2f4c2efb8,Inova Textiles SA de CV,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217388,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
6a82451a-5662-4b45-bc5e-e6676aad110c,Core Polymer Moulders Mexico,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217396,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
37016e4a-46fc-424c-8d0f-0ccb207f4f9c,El Camarón Dorado SA de CV,in_signing,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217407,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
a1c93190-822a-4ae9-945f-57a90f9bc321,Grupo Acerero SA de CV,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217447,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
9c7a84ee-5604-4baf-99b9-8c09fc536dd8,PTAR - CEA Querétaro,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217472,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,,,,,,,,,,,,,MXN,,,
a2655dbb-fb5a-44c8-9858-0c01f7be8b9d,Plaza Lilas,earlies,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217532,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
97d55cb2-0d02-4e45-96b3-9a901bd11efd,Fincas Urbanas Cajeme,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217550,2026-07-08 10:23:11.648137+00,2026-07-08 10:23:11.648137+00,,,,,c83ef629-575d-4f20-8219-7d36e0223f88,,,,,,,,,,,,MXN,,,
df4be2f8-286f-43f9-81b6-065dab4beae2,Universidad Durango Santander,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217691,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
74afbd0e-0757-472b-9eb8-fc0285dfe6f9,Hirotec Tooling,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916217817,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
9ff4e33b-26c8-4b5c-9668-956096afdc74,Chiapass Magic Trip,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916218991,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
2ca30657-46e1-43ac-857c-9a6ba67a31da,Magia Playa Condominio AC,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916219052,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
bfc6ab68-6005-43e3-9ef9-76e052ed8bf2,Productos  Finos de Agave SA de CV,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916219171,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
faca31c1-f2b2-4ce7-aa8a-96fbb62814f3,Cryopharma,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916219192,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
dbde917b-09ce-4167-b9e8-0842d917dda4,Fruit Giddings SA de CV,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916219212,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
46592718-a0c1-4483-9327-1ebc115f54df,Centro comercial Huejutla,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916219252,2026-07-08 10:24:58.040186+00,2026-07-08 10:24:58.040186+00,,,,,,,,,,,,,,,,,MXN,,,
bd18934a-87e5-460d-8f48-8f023fbe3d7e,Tecnopaneles de Ocotlan SA de CV,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916219265,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
9be13acf-d753-4704-ae2a-e09d7a9cd3e7,Agrotilenos de Mexico SA de CV,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916219320,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
b81e6c48-eb5e-40c2-aa57-2831fca616af,Convertidora de Polietileno S,lead,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916219322,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
8fb66ff9-82a2-4e73-a234-2ac1a117b0f8,Frutipack SA DE CV,stand_by,,,3ab07d9d-58d6-46af-ab1b-d5020d67fde1,,,,,,,,9916219386,2026-07-08 10:26:32.231365+00,2026-07-08 10:26:32.231365+00,,,,,,,,,,,,,,,,,MXN,,,
